business_id,name,address,city,state,latitude,longitude,stars,cluster_label
FR3wCvff6fts7UL9zj5d7Q,Taste Of Asia & Tea,"2100 SE 164th Ave, Ste A109",Vancouver,WA,45.606243,-122.50462,4.5,1
PVCRAfK4zjIZdY0ciwhn9Q,Pilot House Coffee,,Austin,TX,30.42707,-97.801445,3.5,0
czeylzYMfnmOiKN9W-rN8Q,Corner Bakery Cafe,7455 SW Bridgeport Rd,Portland,OR,45.395573,-122.7516,3.0,1
8hZZ8sdDtCOG3eO8sIWlZA,House of Bread,"16230 SW Pacific Hwy, Ste 140",Tigard,OR,45.402977,-122.7971,3.5,1
3pEKcy8U9L1CZPWAkDXXQg,Blenz Coffee,992 Robson Street,Vancouver,BC,49.283043,-123.12282,3.0,1
gaEYdNgOKRW1pENieC7AqQ,Sparrows Coffee & Tea,1625 SE Bybee Blvd,Portland,OR,45.47386,-122.6492,3.5,1
6JDizDGgmBvFFc8c_6vRxA,Bakery Cafe Maum,"7130 Buford Hwy, Ste A180",Doraville,GA,33.91988,-84.25622,4.0,0
cZ1yVZDV6yPUtIE9uF-85w,Bean So Good Bakery Cafe,2533 Heather Street,Vancouver,BC,49.26282,-123.11991,3.5,1
_1fSY6Rzhvwqi3Vvg2Zoag,Boston Stoker,1660 Neil Ave,Columbus,OH,39.995323,-83.01421,4.5,0
Q_h9ObIr2-hw3aJNCEuEkQ,Dunkin',100 Harborside Dr,East Boston,MA,42.367424,-71.02009,2.5,2
M1kP4u3OmtUEW_9ob8ZH7A,Tim Hortons,3102 West Broadway Street,Vancouver,BC,49.263954,-123.1742,2.5,1
RdYZ3h5Q6q_bCvnTjQh59Q,Groundwork Coffee Co.,308 SW 1st Ave,Portland,OR,45.520126,-122.67198,4.5,1
tSoBfz_vHzc5KE0Mqjo-Yw,7-Eleven,155 NE 192nd,Camas,WA,45.622147,-122.475555,2.5,1
I76JQSyrt9C0bmUOk_fa5Q,Easy Tiger,"6406 N IH35, Ste 1100",Austin,TX,30.326532,-97.7074,4.0,0
VncQSsETuuTSC5Iz9kl1gQ,Alma Chocolate,140 NE 28th Ave,Portland,OR,45.524216,-122.637085,4.5,1
KFG7Pf_Pt-hRSirdwrz-IA,Butter Baked Goods & Cafe,4907 Mackenzie Street,Vancouver,BC,49.24217,-123.17041,3.5,1
iElDFWGLg4DYc6VjmoHXiA,McDonald's,115 - 10700 Cambie Road,Richmond,BC,49.184353,-123.10524,3.0,1
3eGr_SNn1rzUlzZD-bkOJQ,BC's Best Coffee,788 Drake Street,Vancouver,BC,49.276535,-123.12872,3.5,1
dYqpgssO9Hs2tPXqtOM9Bg,Starbucks,304 W 8th St,Vancouver,WA,45.627388,-122.6742,3.5,1
41BEd70S5clQe6xBIppjxw,Dutch Bros Coffee,514 SE Belmont St,Portland,OR,45.5164,-122.66053,4.5,1
L1eFKT60jkKdxumBa6O2wg,NadaMoo!,1701 South Lamar Blvd,Austin,TX,30.250471,-97.765335,4.0,0
Y8HBS62nFhZG7AseIWWYtA,The Five Seventy Market,570 Tremont St,Boston,MA,42.343365,-71.07234,4.0,2
FooEdamWjZXTnL4XbMw5Mw,Blaq Sheep Coffee House & Bistro,2959 W 4th Avenue,Vancouver,BC,49.268425,-123.17094,3.5,1
RjgNMZDsNFhNoZwu5uwB0g,Lindaâ€™s Donuts,247 Belmont St,Belmont,MA,42.376965,-71.16182,4.0,2
qhWpjbfICok5YGikar4epw,Lime and Moon Pie Company,400 Bowen Trunk Road,Bowen Island,BC,49.38022,-123.33122,3.5,1
v4_XjuxcnEaztoN9KxzFbA,Kiwan Cafe Rio,2190 W Burnside,Portland,OR,45.52309,-122.696205,4.5,1
In1bPHfqu2tFQHDhlm_NYA,Mount 8k,2718 Guadalupe St,Austin,TX,30.292944,-97.74183,4.0,0
Sl7R_SgwgGJmnTyG2lGSdg,Garlic Creek Country Market,970 Fm 967,Buda,TX,30.093723,-97.84799,4.5,0
vbNZI7XRJ37lTXuOCUAO-w,Far Out Coffee Post,2173 Dundas Street,Vancouver,BC,49.284794,-123.05989,4.5,1
_zc-ZrgVMFfVjM4TkXhmRA,Blue Bottle Coffee,"100 Federal St, Ste K200, The Exchange",Boston,MA,42.354927,-71.05591,3.5,2
CtLkcQFkjdFHVtq2_Qbceg,ADios Cafe,"180 Walker St SW, Ste D",Atlanta,GA,33.7498,-84.40093,4.5,0
qnrX1gp-QYhmMvggbtar7g,BAMBU,"5150 Buford Hwy NE, Unit C150",Doraville,GA,33.89346,-84.28433,4.0,0
0p38BFEhyg-0eqH3bRDK7A,2nd Crack Coffee,"207 N Goldenrod Rd, Ste 300",Orlando,FL,28.546751,-81.28487,4.5,0
am2nELgWV2cHv6ezAzZwlQ,CuvÃ©e Coffee Bar,1912 E 7th St,Austin,TX,30.26245,-97.72127,3.5,0
wM2ec4Ohaay1onb-jUwplQ,Ranch Coffee,6400 Brodie Ln,Austin,TX,30.219542,-97.82945,4.5,0
cUUbjLPBwHu3FairSxIXrA,Apres Diem,"931 Monroe Dr NE, Ste C103",Atlanta,GA,33.779198,-84.36724,3.5,0
GFMp1UWi0F1GEArDxUd4BA,Starbucks,3190 MacDonald Street,Vancouver,BC,49.257935,-123.16812,3.5,1
1jyEG3G_7g1dGOskNNjeiw,Dunkin',517 Concord Ave,Cambridge,MA,42.38784,-71.142296,2.0,2
KkSv-IxNIc5rtQYtNAC_Fw,Revival Cafe & Kitchen,125 Cambridge Park Dr,Cambridge,MA,42.39518,-71.14574,4.5,2
023THgSmMx1Q_FSUnDXIOw,McDonald's,662 S State St,Westerville,OH,40.10861,-82.924446,2.0,0
TJjrijjcCTRLkiT0NgXKaQ,Dunkin',"1202 Providence Highway, Rt 1",Norwood,MA,42.17198,-71.19431,3.5,2
IubOe7qb-6sR9PmV8cq1RA,Serendipity Ice Cream & Coffee House,33 E College Ave,Westerville,OH,40.125847,-82.9304,4.0,0
7SDTtinE1xOSF2WoCL8OqA,Blend Coffee Lounge,2710 N Killingsworth St,Portland,OR,45.562614,-122.69486,4.5,1
pcRwn8PLIV5uZ2_czN0S1w,Irish Bros. Coffee,3007 NE 181st Ave,Portland,OR,45.544537,-122.47761,4.0,1
wIQrZyLmFl0-LUEeouVHng,Dunkin',"400 Cambridge Rd, 400 Cambridge Rd",Woburn,MA,42.460026,-71.16399,2.0,2
rfqq-rHTTipS5XSuOhxCXg,Dolce Neve,1713 S 1st St,Austin,TX,30.247625,-97.7554,4.5,0
5JgfvmBsUS-Ol9GgG-dSkg,7-Eleven,1201 Hiawassee Rd,Orlando,FL,28.52592,-81.47097,2.0,0
HbFklMOlywwtJi6Ksgfu1g,Le MarchÃ© St. George,4393 Saint George Street,Vancouver,BC,49.245636,-123.09417,4.0,1
wfRxQhibxAUU6RYUyRPoUA,DUO58 Community Coffee Bar & Cafe,"112 W Mitchell Hammock Rd, Ste 1112",Oviedo,FL,28.65443,-81.20962,4.5,0
g69xDJBuY854793iiu_iog,Flying Biscuit CafÃ©,"3280 Peachtree Rd NE, Ste 145",Atlanta,GA,33.84487,-84.37151,3.5,0
LYbS9nJAWyMjfrLIx8Ow1Q,Spokesman Coffee - St Elmo,"440 E Saint Elmo Rd, Ste 2",Austin,TX,30.21647,-97.76188,4.5,0
dxF9w5Cq8JCKzBo9DT_RiQ,Real Lucky,249 Highland Ave,Malden,MA,42.421997,-71.08022,3.0,2
sHxGwhI9VBckOFjeI5Po0A,Starbucks,1045 N Hill Rd,Pickerington,OH,39.906757,-82.77938,4.5,0
qfM6Z2kPIRG0k0EAy4XmSw,Deja Brew,"943 W Broadway, Unit 160",Vancouver,BC,49.26366,-123.12513,4.5,1
XUA4QMW3_lHPmmLwwDiZDQ,Cloud City Ice Cream,4525 SE Woodstock Blvd,Portland,OR,45.47955,-122.61597,4.5,1
zMIvHiCtqXdGMxFExZ-QZg,Starbucks,"850 South Sun Dr, Ste 100",Lake Mary,FL,28.755524,-81.35271,3.0,0
PiYZ-WWTUlnpZ4mfPLZbzA,Revive Espresso & Tea,610 NE 99th St,Vancouver,WA,45.693493,-122.66525,4.0,1
cKJ2YNQ-fMlJS2eWS_N7jQ,Festal Paleo Cafe,433 Granville St,Vancouver,BC,49.285225,-123.114494,4.0,1
ej5ur5qw1hyMvnzPxLYatg,McDonald's,443 Moreland Ave,Atlanta,GA,33.741825,-84.34959,1.5,0
Ds-yqLSYUjUpn1HyqBjEnQ,McDonald's,463 Massachusetts Ave,Cambridge,MA,42.36395,-71.10094,2.0,2
1JF_-oGX_Yf7e9eak2wpLg,Le House Vietnamese Restaurant,"595 W Church St, Ste L",Orlando,FL,28.540312,-81.38621,5.0,0
w7C_q9pQOSEf2h2sI7BZGQ,Spielman Bagels,2111 SE Division St,Portland,OR,45.504948,-122.64417,3.5,1
rufqOvxn-3uNIA7mPUjADA,Fuel Cafe,1452 NE Alberta St,Portland,OR,45.558933,-122.65052,4.0,1
jM2kEvaS3prRV8PAyeva3Q,Dunkin',4610 Washington St,Roslindale,MA,42.27521,-71.139565,1.0,2
5iksFM20QPuez9MWDwpUaQ,Bubble N Tea,3496 SW Cedar Hills Blvd,Beaverton,OR,45.494476,-122.80905,4.5,1
dvP90dB0Od0yreOajInkww,Pavement Coffeehouse,286 Newbury St,Boston,MA,42.348843,-71.0844,3.5,2
-68Xf4rOwkeNdkZ1jI8VXw,McDonald's,13885 Reynoldsburg Baltimore Rd,Reynoldsburg,OH,39.93775,-82.79112,1.5,0
HYALcQFruSHd6o9YF7l0dw,Ashley's Breakfast and Lunch,916 Washington St,Braintree,MA,42.202736,-71.004745,3.5,2
7EC1xXsaPsXu0kfdQ8ATtA,CafÃ© 458 Brunch,458 Edgewood Ave NE,Atlanta,GA,33.7545,-84.372696,4.5,0
fLeUPf-Th0dx6QaWy_a6vQ,Agro CafÃ©,1201 Hamilton Street,Vancouver,BC,49.274895,-123.12291,4.0,1
kvPgMuCMMWKwHlYIoBw0RQ,The Lamplighter Cafe,280 Connally St,Atlanta,GA,33.74693,-84.38152,3.5,0
CNN85eVCD9ufdpic7SebbA,Starbucks,7305 Sr 36/37,Sunbury,OH,40.267338,-82.93048,3.5,0
r8MuWVjZqEe8ED2u1p4F5g,CaffÃ¨ Nero,1868 Massachusetts Ave,Cambridge,MA,42.38807,-71.11958,4.0,2
olhU_Ts6lB9mikcZgzDn1Q,Panera Bread,4519 N High St,Columbus,OH,40.05426,-83.02031,2.5,0
Oc8ACthTnaP1GTS_RLbRmA,Caffe Nero,416 W  Broadway,Boston,MA,42.336967,-71.04732,3.5,2
5xs_VAZ4uZk8bxk8gRopMw,Connections Coffee House,5063 Anola Drive,Burnaby,BC,49.26536,-122.98962,4.5,1
jbSkXZE-ijMST2AkzOkuWg,Bee Cave Coffee,"13420 Galleria Cir, Ste A110",Bee Cave,TX,30.309677,-97.93934,3.5,0
TecqYN7cxyKfVwHFaazLfg,Dunkin',188 Cabot St,Beverly,MA,42.547756,-70.87899,2.0,2
GZ3U8afWVo88zQLQC7yopg,Starbucks,1000 Universal Studio Plz,Orlando,FL,28.471794,-81.469315,3.5,0
ttCW6zQfHuFPVp5Tptci-A,Beard Papa's,10500 SW Beaverton Hillsdale Hwy,Beaverton,OR,45.48565,-122.7848,3.5,1
jtR9BkM3TIRHJVBVa-AgwQ,Starbucks,11906 SE Division St,Portland,OR,45.503887,-122.54063,3.0,1
NAmFOgwxPXEjniLHxWg4SA,Cafe Arpeggio,398 W Broadway,Boston,MA,42.33742,-71.04811,3.5,2
qvmRo-YmPPwecKuesQlEkQ,Dutch Bros Coffee,8675 SW Tualatin-sherwood Rd,Tualatin,OR,45.38093,-122.767044,3.5,1
xI2yi8mHhVUzzUXknlUUpA,Kung Fu Tea,237 Elm St,Somerville,MA,42.395023,-71.12142,4.0,2
1zgFpb6ODyHIa7A0OIZPeA,Turkey Place,1234 SW 2nd Ave,Portland,OR,45.514053,-122.67652,4.5,1
Y4E47C_flDpTLpnz24-Hzw,Starbucks,13450 102th Avenue,Surrey,BC,49.187145,-122.84898,4.0,1
voRZfyJmS4fuEegebpYV9Q,Blanca's Bakery & Restaurant,341 Broadway,Revere,MA,42.409153,-71.01276,3.0,2
5swab6Z-SKp-h6RydJxqFg,Dunkin',36 Sawmill Lane,Dedham,MA,42.247635,-71.153694,2.0,2
EulYqnOWGk1lYLhGI4U5Qw,McDonald's,2091 Stewart Ave,Atlanta,GA,33.69838,-84.408554,1.5,0
RLseONoqRMwpnSIncvTKmQ,The Tasty Spoon,1413 S 1st St,Austin,TX,30.250439,-97.754555,4.5,0
hNHTqLA5jCwvKzjk3KyIDQ,Dunkin',2827 N. Druid Hills Rd NE,Atlanta,GA,33.817905,-84.31279,3.0,0
mMhlvAJuNn4bBCwaT8Fknw,Bonne Chance Cafe,77 Canal St,Boston,MA,42.364235,-71.05958,4.5,2
64rFVPsZsslTvmvg1KlQuA,Vivi Bubble Tea Cafe Quincy,389 Hancock St,Quincy,MA,42.273754,-71.026054,3.5,2
9IiOJ-XvaxRTbjbj640ssw,Tim Hortons,1595 W Broadway,Vancouver,BC,49.26387,-123.14046,2.5,1
nPHMiOqJUFAoi5dWESlQwQ,180 xurros,601 SW 11th Ave,Portland,OR,45.520878,-122.68297,4.5,1
saE9S7xgR0K3IliADmfh6Q,Kaldi's Coffee Roasting - The Depot,1 Eagle Row,Atlanta,GA,33.795452,-84.32295,4.0,0
-9ibe_BsPuAt1dxhkozWQg,Wawa,8103 Lake Wilson Rd,Davenport,FL,28.259222,-81.5902,3.0,0
858UazVS68ortMbYBAxrHA,Sweet Paris Creperie and Cafe,"11410 Century Oaks Terrace, Ste 112",Austin,TX,30.401861,-97.72646,4.0,0
b5VsrFJKTOARjE3JTVqWnA,McDonald's,5175 S Conway Rd,Orlando,FL,28.481365,-81.330345,2.0,0
J5nZ263tjkKNKmNYWpfL4A,Ozo Coffee,1015 Pearl St,Boulder,CO,40.017563,-105.282166,4.0,1
8Qe3xZV3yqXHsqK04D9BeQ,Starbucks,"2265 NE Andresen Rd, Ste 104",Vancouver,WA,45.639,-122.59977,2.5,1
0qS3RAnfwfswJeVZbw7vtw,Sala Thai Drinks,9924 Manchaca Rd,Austin,TX,30.172558,-97.82453,4.0,0
ZXWrd4x2HNz21jB_ds8v6g,Broadway's Pastry & Coffee Shop,258 W Broadway,Boston,MA,42.339386,-71.05148,4.0,2
Cg15px_U_0kR3steWImDAQ,Caffeine Atlanta,410 14th St NW,Atlanta,GA,33.785885,-84.40048,4.5,0
PGzhSLAwtoanYVO8eBoVXg,f & b cafe - Eastside Exchange,123 NE 3rd Ave,Portland,OR,45.52399,-122.66307,4.0,1
R0F2ywyPwSoYV9SSygNZyQ,Tim Hortons,1085 Hill Rd N,Pickerington,OH,39.908607,-82.778656,1.5,0
7EZosISUrycv_0caGwBf2Q,McDonald's,5160 S Cobb Dr,Smyrna,GA,33.827267,-84.49244,2.0,0
Iv-KPquT1jBwuZtkEQu6mg,Starbucks,"Granville Station, 680 Dunsmuir St",Vancouver,BC,49.283394,-123.11608,4.0,1
GgCoui0x91gx-czJZbyQjg,Dunkin',22 Washington St,Canton,MA,42.139584,-71.14908,1.5,2
kirZK-KfZ_0Jq9xIDXCzMg,Pine State Biscuits,1717 NW 23rd Ave,Portland,OR,45.53488,-122.69895,4.0,1
zfN4i23ib69G1XtpVAu63g,Cafe Loyal,"11911 Bridgeport Road, Suite 101",Richmond,BC,49.19223,-123.092415,3.0,1
EFij5C8prCbVvjO4nhZOLQ,Airplay Cafe,701 E Burnside St,Portland,OR,45.52327,-122.65849,3.0,1
2m7j4BRYGled72O-zGL1SA,Sean's Good Eats at Avalon Dairy,7985 N Fraser Way,Burnaby,BC,49.188423,-122.98372,4.5,1
UlPy1ytrMrJOqi0z-seDAw,Teavana,700 SW 5th Ave,Portland,OR,45.518173,-122.67751,3.0,1
sU9T59lPee5Y493_cJ-i9w,Kung Fu Tea,250 Granite St,Braintree,MA,42.22202,-71.02381,4.0,2
xtrBoV-fy8bzmG5u6FqFsg,Starbucks,1742 SW 6th Ave,Portland,OR,45.512054,-122.682205,4.0,1
nASLfHYv1zC7zJYdKGJl8w,Zia Gianna,1735-1741 Dorchester Ave,Boston,MA,42.29098,-71.06307,4.5,2
gXip--EE80jF-sqdk5Aghw,Bennu Coffee,2001 E Martin Luther King Jr Blvd,Austin,TX,30.279783,-97.71958,4.0,0
h-mNvmTuVhZaKpLps18zMg,Britt's Express Lane Coffee,10209 NE Sandy Blvd,Portland,OR,45.55976,-122.557434,4.5,1
IOs-paQYqr2wJXVDjiTaFg,Dunkin',100 Granite St,Quincy,MA,42.246586,-71.00483,4.5,2
szfYA_PIfeMzfhjXq3D6ew,Malone Specialty Coffee,318 E 5th St,Austin,TX,30.266653,-97.73998,4.0,0
cSBALNuaYx_iKtHV_RgGDw,Starbucks,2875 North Decatur Blvd,Decatur,GA,33.791744,-84.27345,3.0,0
MKdL3zHlpqgTUg-UjonEaw,Vester,73 Ames St,Cambridge,MA,42.363205,-71.088264,4.0,2
gJ8TxCgAWTz5_MLgsi0D2A,This N That Eats,1811 N Orange Ave,Orlando,FL,28.568003,-81.37268,4.0,0
67MJ45yZWl6PZMf-nce8eA,Starbucks Reserve,867 Peachtree St NE,Atlanta,GA,33.77843,-84.384155,3.5,0
JJiG-QcCEQReOddq1qCTgA,Spring Creek Coffee House,"10600 SE McLoughlin Blvd, Ste 105",Portland,OR,45.445854,-122.6424,4.0,1
3j2P9E7oN5rpoqtpYRrlbg,Starbucks,420 Market St,Lynnfield,MA,42.51517,-71.03365,2.5,2
XZzLO4OGjzHfldrLHgJWow,Dunn Bros coffee,"1611 W 5th St, Ste175",Austin,TX,30.273914,-97.76431,3.5,0
Eg2wMDI7tttRZQ6u2usKNw,Coco Leaf on Newbury,303 Newbury St,Boston,MA,42.348965,-71.085495,4.5,2
V_YHKLeMKOUIcsceLH8Mag,Wishes Brew Tea House of Hunter's Creek,"13526 Village Park Dr, Ste 212",Orlando,FL,28.36933,-81.427666,3.5,0
guSsIHjvpS8NGSgUnCk7Lg,Ancestry Brewing,4334 SE Hawthorne Blvd,Portland,OR,45.511856,-122.61759,4.0,1
yd7wbd4MaiUVoxeU_-XYjw,Blenz Coffee,603 Abbott St,Vancouver,BC,49.279602,-123.1078,3.0,1
fL5GdrQ-XGpyLrUcB0IhnQ,Revival Cafe & Kitchen,197 Elm St,Somerville,MA,42.393486,-71.120415,4.0,2
ulzzx_wWmXW5tMcFwU9a6A,Wawa,3951 Central Florida Pkwy,Orlando,FL,28.405704,-81.457504,4.0,0
OJDHUsg0XblTgAmq19w2zQ,Sam's Cafe,3181 SW Sam Jackson Park Rd,Portland,OR,45.49957,-122.68575,4.0,1
nEVMsmylu6x6CpUiat0ELw,Dunkin',111 State St,Boston,MA,42.359074,-71.0548,4.0,2
f4rRh2IMeS_POKPDGyQHFw,Cafe Bartlett Sq,154 Green St,Jamaica Plain,MA,42.31033,-71.10665,3.0,2
Nbr8UuQWJnUhtH-1ZpirgQ,Gem Chocolates,2029 W 41st Avenue,Vancouver,BC,49.234688,-123.15296,4.5,1
8Jfw4SDntItUSrcl5MS-dg,CafÃ© Fixe,1642 Beacon St,Brookline,MA,42.339394,-71.13626,3.5,2
zNeWxvftkPE7yzgSNJ3zFg,Astro Coffee Bar,2052 Broadway St,Boulder,CO,40.018566,-105.28001,4.5,1
Pem2io3RQx2U3X2wM7bXIA,MEM Tea,196 Elm St,Somerville,MA,42.39315,-71.12073,4.5,2
48g2LxYES0InOPchdn4iZw,Finale Desserterie,1245 Worcester St,Natick,MA,42.301292,-71.38386,3.0,2
ZW4oCr_BHFlvekJtXdQHbA,Jasmine Pearl Tea Company,"2222 NE Oregon St, Ste 107",Portland,OR,45.528446,-122.64294,4.5,1
zOk7aVqeFefPrLY0tYQ4tw,Starbucks,7551 Westminster Highway,Richmond,BC,49.17078,-123.14202,2.5,1
97hoiOQ_nih0_uGXQ7HcEQ,Athan's Bakery,407 Washington St,Brighton,MA,42.349243,-71.15627,3.5,2
LVdS5C8nj2dQUBGcXMx9Zg,Community Grounds,1134 Parsons Ave,Columbus,OH,39.94047,-82.98297,4.5,0
NtnD4AmBllcX3Pl4jZfhnA,L'Aroma Cafe,85 Newbury St,Boston,MA,42.351894,-71.07496,4.0,2
YAfSdB0IFLI2kPodj_6Qlg,Short Stop Cafe,"54 Loomis St, Ste 1106",Bedford,MA,42.486523,-71.27582,4.0,2
MvNAsW8XY-Evkbwft5pmOw,Dunkin',1926 Columbus Ave,Roxbury,MA,42.31676,-71.09789,2.0,2
e_BYAJ0fihHN0aOKvBjvRQ,Starbucks,5001 Peachtree Blvd,Chamblee,GA,33.883926,-84.31614,2.5,0
BqJO1t9CRucZp5DjEI6P-w,Tim Hortons,7771 Alderbridge Way,Richmond,BC,49.17587,-123.142624,3.0,1
Mnti3u9aKdyY7n3kFsY7JQ,Harvard Ave Cafe,194 Harvard Ave,Allston,MA,42.35079,-71.13111,3.0,2
siRTlq0N8RoPN76LJGwI3w,Fleur Chocolatte,1304 Main St,Vancouver,WA,45.631344,-122.67179,5.0,1
vtvcXQBYl1vtnrPNVXvQYg,Duke's on Broadway,736 W Broadway,Vancouver,BC,49.263077,-123.121,3.5,1
Fpa0t6OWtbidha-y3v8qpQ,Starbucks,8302 E Mill Plain Blvd,Vancouver,WA,45.623844,-122.58716,3.0,1
hm9EEmlGjJ71zed3Sdfx1A,Foster & Dobbs,2518 NE 15th Ave,Portland,OR,45.540863,-122.650314,4.0,1
FNJrOeYHnFruaWKW0vtv-Q,Harry's All American Breakfast,1420 Centre St,Roslindale,MA,42.293865,-71.13641,3.5,2
x6v_-l5AbxUkJN5OhFO6aw,DAVIDsTEA,"4567 Lougheed Highway, Unit 0410",Burnaby,BC,49.268154,-123.00058,4.5,1
1YlHI8PiX4uYe0EU1m_ghQ,Dunkin',654 S Goldenrod Rd,Orlando,FL,28.537165,-81.28625,3.0,0
kBXzgfShoyxFw3b3f9QMaA,Seattle Coffee Gear,26 NW 23rd Pl,Portland,OR,45.524017,-122.699486,4.0,1
NF0zOe1t0urzd1HyCeeeKQ,Flat Black Coffee,255 State St,Boston,MA,42.3592,-71.05129,4.5,2
dFA8OoztYZ5I0Ij_MX4w8g,Little City Espresso Bar & Cafe,916 Congress Ave Uppr,Austin,TX,30.267153,-97.74306,4.0,0
2rIKPAakJ6SoCq-KFp0tgA,Luckful Nest Natural Drink,125-3531 Bayview Street,Richmond,BC,49.124508,-123.18531,2.5,1
_bDoZthK_EBaLBRSS45ylw,Emack and Bolio's,1663 Beacon St,Brookline,MA,42.338657,-71.13702,3.0,2
hLtaEq12iVcxNj8Dd9JlIw,Petit Panda,501 SW 9th Ave,Portland,OR,45.520424,-122.68082,3.5,1
yix1aaNFfZM0CPvRlVB54w,Jolt Coffee And Beverage,12024 Hwy 290 W,Austin,TX,30.20851,-97.973724,4.5,0
bxwKcWWY9iWVZD0yT5yd8A,Creekside Coffee Factory,"2773 Barnet Highway, Suite 19",Coquitlam,BC,49.278305,-122.80731,4.5,1
FJOlRe_sC3Usgh6OU-ZDfQ,Starbucks,"1134 NW Glisan St, Unit  108",Portland,OR,45.52633,-122.68295,3.5,1
hbGXaToaAYXm2dCVmUQC-Q,Bridge City Cafe,1310 SW 3rd Ave,Portland,OR,45.514038,-122.67745,4.0,1
RSvNB89-EiW4IHU0LYh2GQ,First Cup Coffeehouse,4103 SE Woodstock Blvd,Portland,OR,45.479504,-122.61998,4.0,1
1cViyaxabVSJqciVKP4WAA,Caffe Toscana,4110 Mystic Valley Pkwy,Medford,MA,42.40515,-71.08267,4.0,2
tppsBFMe4_WKeX-1bDdTOg,Starbucks,5263B Ladner Trunk Rd,Delta,BC,49.0905,-123.07819,2.5,1
ORWhoFJ9-Vf1gvCW6HvdLg,Dunkin',510 Southampton St,Boston,MA,42.329773,-71.05741,4.0,2
oVKV528SzHatF5zNQzff3Q,Tim Hortons,6123 Hastings Street,Burnaby,BC,49.280556,-122.97477,3.0,1
6ccGORaoIAR_2CZoa8iFLw,McDonald's,6601 N Orange Blossom Trl,Mount Dora,FL,28.78082,-81.623764,1.5,0
ykNMzcmrzaeWuDi2elIClA,Vitality Bowls,"2525 Arapahoe Ave, Unit A3",Boulder,CO,40.014847,-105.26254,4.0,1
WvxxM3eVkRVs0rV-K_mykA,tap & grind,59 W Central Blvd,Orlando,FL,28.542486,-81.380554,4.5,0
TCx3vm9ScV8pyzsVYjRc0w,The Arrow Coffeehouse,"4943 NE Martin Luther King Jr Blvd, Ste 101",Portland,OR,45.558994,-122.6618,4.5,1
b1voUbsYJORMR_5WmOxfRA,Daydreamer Coffee,7315 N Fessenden St,Portland,OR,45.594482,-122.73866,5.0,1
1gGCJPldVrwdwKGBki1Auw,Dunkin',348 Main St,Melrose,MA,42.45206,-71.06744,3.0,2
5u96KbCRgJZYKx7wQEXHWA,Dunkin',400 Washington St,Westwood,MA,42.215225,-71.189064,2.0,2
vpO3qsQBIddGwZOyKshiOg,Dunkin',79 Andover St,Danvers,MA,42.55265,-70.95935,1.5,2
PK4x1CJa5Whnb-w5XieOSQ,7-Eleven,125 Tremont St,Boston,MA,42.356487,-71.061806,2.5,2
nct5iYSlXQLe9ln-EmDdcQ,Purebread,159 W Hastings Street,Vancouver,BC,49.282467,-123.10918,4.5,1
LjJuJeK3WUeKQrfUytLnJA,7-Eleven,2030 NE Broadway,Portland,OR,45.534847,-122.64532,2.0,1
Vj2PVZzwnMCQaJnjtzsjUQ,Dells Homemade Ice-Cream & Coffee,9345 Dublin Rd,Powell,OH,40.158688,-83.134605,4.5,0
kpvVx9xXHX7bNRACbXSFJA,7-Eleven,6070 W Irlo Bronson Memor,Celebration,FL,28.331976,-81.525604,3.0,0
gc7qDbriPov2PvT_xa1HvA,BakerBaker,168 Spring St,West Roxbury,MA,42.275734,-71.16695,4.0,2
sPxB7cToe3mxajPAOmKHZw,Iron Kitchen,2639 E 49th Avenue,Vancouver,BC,49.22483,-123.05283,3.0,1
6zuozyVB73h_5qoklBK8tA,McDonald's,5325 Kyle Center Dr,Kyle,TX,30.011288,-97.862816,1.5,0
Bb7_fnkWwb9ZHjKyLn9jmQ,Paolos Gelato Italiano,1025 Virginia Ave NE,Atlanta,GA,33.78227,-84.353745,4.0,0
C76s4GgTblM3b7mwlsVOog,JOHNNY COFFEE,,Columbus,OH,40.021553,-83.00928,5.0,0
R5iWLAuA0cpAe-zUPBeVUw,Empire State South,"999 Peachtree St NE, Ste 140",Atlanta,GA,33.78112,-84.38365,4.0,0
leQblP3mXnMB2rqpQBViNw,Transcend Coffee + Roastery,4050 Broadway,Grove City,OH,39.881645,-83.09368,4.0,0
WXuqG0c14D-9Pb1Q2cio4w,Brioso Coffee,53 N High St,Columbus,OH,39.963486,-83.00107,4.5,0
943fBDjPbEE600gMhQH9og,Gracenote Coffee,108 Lincoln St,Boston,MA,42.3516,-71.05813,4.5,2
Aj1AP5DmHsA5ThxSxZvBoA,Starbucks,"12 Charles St S, D-2",Boston,MA,42.351593,-71.06695,3.0,2
lqjRiTMsVcKj4hKelQMH3g,Gallery CafÃ©,750 Hornby Street,Vancouver,BC,49.282722,-123.12053,4.0,1
DKuNSZaclJHLuUX_kmD1cQ,Dunkin',130 Lexington St,Waltham,MA,42.380478,-71.23708,2.0,2
9n4a5wtjM6RBT7ZLlMHcwg,Bella Espresso,3580 SW River Parkway,Portland,OR,45.496876,-122.66971,4.0,1
coSXvJGL2ZtcuiolXwaTQw,Heav'nly Donuts,68 Winter St,North Reading,MA,42.57744,-71.11073,3.5,2
eLGjXSITmPLvliSXkyFXQA,Caffe Nero,218 Legacy Pl,Dedham,MA,42.23106,-71.17649,4.0,2
