b_id,is_chain,date_diff,month_rev,tips_count
_ca2D9CTasQYrVzCJueOQA,1,2382.92092592595,1.0833,0
_cbmBzNoG9ungReWU4_b3A,1,4201.0328356484,1.0714,0
_dGX1b0vzjl3tg0DxAmxGQ,1,446.716076388955,1.0,144
_dld3oIX_c-J_7U-TlaRQg,0,955.157592592761,1.3636,220
_evDYk4QtK3rOEHs1f3TZQ,0,1460.16148148151,5.8333,3360
_foBmwAL0w5qIEaUwWcmtQ,1,2724.40312499972,2.1467,4050
_g-wR8XPsjAn06mYvzgF-g,1,5713.39440972218,1.789,48832
_gDPkU2NPpwcXi1CEM7-xw,1,1695.85432870407,1.5758,198
_gI6qaGd8Dm7DU7NIX1F3w,1,4019.7435300923,1.1579,228
_h2nxaxXZNGzoFbbbXDVXA,0,1119.66732638888,3.7059,0
_hCnUBJllbmMrt7A7Sgswg,1,2029.98329861136,1.0,0
_hEJ5FtcfEm5lQYXYXMLVA,1,3231.80025462946,1.36,3000
_hUUdd-gdyAlvKNwE6Eftw,0,1051.66065972252,2.0333,0
_hvHNH2DskVyN7zr6bGqIw,0,1347.17171296291,1.7097,8928
_iVjegwv4AtiRGm1w7_xMw,0,3653.13478009263,1.4,3150
_iWby5tW8CzHQPqQX7fUHg,1,3288.60203703726,1.1875,0
_idNCvEDeX7VfReWKgtrhA,0,285.31675925944,1.0,40
_jB33TwBk7YRuMa07h-AiQ,1,4291.40025462955,1.12,0
_jFxsn7rBnrP2wS78HcxBg,1,2935.62858796306,1.0667,90
_jgrJjwktQqUY2N0gWKn5A,1,2824.36641203705,1.0,98
_k__KqyTBBsbF6vGUs8g6w,0,1484.36076388881,1.0,0
_l1r5m0qq-LKmS3QaCNuDw,0,1937.24457175937,1.1765,0
_m9MCf0aXdeu4y1_JKMpLQ,0,1546.71807870362,4.1915,5076
_mhYjhsVD39sEB7gBk7rkw,1,3563.38288194453,1.0909,2640
_n8RKAW2bGZR7GaO_ADGTw,0,4503.05918981461,1.5217,15939
_nf09dwJSG6zV7DLslTwXw,1,3880.47837962955,1.475,480
_nrTpNLt58nDwT4Ac41YUw,1,2267.43890046282,2.4576,3776
_o4eCCseSJDd4fJjG1TV8A,0,1723.84457175946,2.0588,5950
_osk0QEYbys4AzGGd-csbQ,1,2678.90662037069,1.1364,0
_ov7iU4xM8M7U74Af6GLAA,1,3242.19853009237,1.0,0
_pVuu27uwIcmYUfvFu0ZJA,1,2192.5465625003,1.1538,0
_ptgV6FtY6ioGcfJ02meoQ,0,328.134085648227,1.3333,0
_rJ2TRNygEvvUhKjfZNdCg,1,3182.15349537041,1.525,1440
_rjPeY-iRckwiVXGH8XJzw,1,2907.57555555552,1.0909,0
_sCHhL1xHRKtsRblQICu_Q,1,3948.37606481463,1.0,0
_seZlHwJ9qa7KGyy941PgQ,0,1527.56146990741,1.1818,0
_smV4HviZ772odpworDhfQ,0,218.249421296641,4.25,0
_tAmmFdUy0zIwfGFWDgscw,1,3107.27425925946,1.525,1680
_tXeleLTEJv4C3yarOT2fg,0,917.922939814627,1.0,40
_tarP_aapkchqX8FkybWtQ,0,2893.24568287004,1.1304,207
_unpEyIMAW_FTFp6AThFmg,1,5289.63799768547,1.2879,3960
_utsPJHJdxoMou6fVPBxmg,0,602.110081018414,1.8667,0
_wVe8RjBhhKQms2T5BBggA,1,3255.10422453703,1.0667,240
_x7IEW8Qx0O4XiEl_03Mzg,1,3441.06607638905,1.25,0
_xROQW3HOI999RFoxYCBwg,0,1918.11502314825,3.7167,20160
_zc-ZrgVMFfVjM4TkXhmRA,1,488.826539351605,2.0,36
_zd6Wa2oELH4RcJRP2fGnA,1,5094.98623842606,1.1429,0
_zjRFhq4e1PpZGsHm6PBog,1,1634.24940972216,1.25,640
_zp2AaICQ2UUoeq_BqU3MA,1,1927.44502314832,1.3,0
a-Oqqof5Fu6HUezdSfYiEw,0,741.735405092593,1.1875,0
a-_h91FBXJs8sc-JIMuuAA,0,1299.16966435174,3.9024,1640
a-g9mHFlDZ7qcVE903TR0A,0,2405.15321759274,1.7778,12960
a0OK4I98RCdV6ZoFeO5viQ,1,5090.90406250022,1.0667,45
a1Lpv5JvMXbnwMoymIDA2A,0,416.902083333582,1.0,0
a1TdO-YBU-LsJL1cElu7og,0,181.577905092854,3.8333,72
a1VvFt4iDaVlj-8Vk1uyPA,0,1876.22619212978,2.18,0
a1sdhCOIfwMMWhSMiRwsGQ,1,1554.93134259246,1.0,0
a1u0cDv8YSRIrCXAl9izgQ,1,3181.88410879625,1.425,480
a2_YLkzt_XOPjDwXLwirSQ,1,3077.18609953672,1.2143,560
a2hSof_aO6lX2FT54OoYgA,1,3957.8984375,1.0833,0
a3O4P60QVQLthEDO9parLw,0,1963.29752314836,4.7778,3024
a3W-VAtAqR67qGX7g4rVKQ,1,3261.792523148,1.0526,0
a3ajEvW5ZGIAfSSRpYK5yw,0,3324.96337962989,1.0,0
a44VQVzFvWjfGmBv1AhFqA,1,1523.78825231455,2.2308,9360
a4mqTILT8NiOqTwh6Shrlg,1,2925.97410879657,1.6538,1872
a5DD2SzopbXQpM0VFZwahg,0,690.811250000261,1.375,0
a5E-MyIH4zKa6AjhXICI0w,0,324.97084490722,1.4,0
a5n9Szxz5E1J5euoxcsCvQ,1,4199.25458333362,1.1111,324
a5x3YIUgmYtRYEPQ17M4hA,1,1744.76662037056,2.4375,2688
a6H-aL-wrmzORasNuy6qmw,0,2021.23248842591,2.6786,4200
a6muT0UtMwqdw6lFystqcA,0,2612.0670254631,1.8689,2928
a74gK4BkW9Roq9UcaM-WzA,1,1559.8987847222,1.871,0
a8QCnmBUDuXlP_W4mUoJ4A,1,2049.69372685207,1.1667,144
a8_5xQ1pFy_nq3zds_0giw,1,1233.85491898144,2.1852,324
a94jXbjB7RimzOiPk_MkTQ,1,3909.06990740728,1.0526,228
aAICaapwjAeohiIXRTBNJQ,0,580.034479166381,1.3571,0
aAkAi77OaxIwrLV9YkS7qQ,0,1864.08581018541,1.0,0
aBkcE6_g1pHPu0010pVlwQ,1,836.133541666903,1.8462,0
aBrIn3sNfhTuF9kCNOCk6w,0,2530.89459490729,2.8592,0
aCTNiQKAk3iLEK1b37I1iA,0,4585.54980324069,2.7083,30720
aCoGdghkpyAjVzzaG4vQIA,1,1084.75380787021,2.9167,0
aD2cgn-MqJXVwv9MB1QB_g,1,656.361377314664,1.0833,0
aDV7W5kDfyRZaJPs1qRASQ,0,1073.30565972207,2.7931,580
aDkbvI34AgOnYKlSBFbb0Q,1,716.025925925933,1.25,0
aEIaN73D1hZ5V4zNn_YJiQ,1,3286.83739583334,1.2941,544
aEfBXY6G4SpEGkNafVA1zA,1,4426.8128124997,1.2791,1720
aF3uj6ClxZw85yS4aXKgAw,1,2792.98113425914,1.0667,120
aF8kRMM0ehoqwM82yH6Zvw,0,3631.33998842584,1.4,2100
aFaOQFel8VkMqA5itiT03w,0,808.099351851735,1.4444,0
aFvZTqd3_ZkJQd5sNcQuOw,0,2094.90589120332,1.0,0
aGgii-fSEv5u57nSrNfXrw,0,1125.38939814828,1.0,64
aGu30AS_-zb7MClexsZsQg,0,3692.48452546308,2.8545,37730
aHJQjlu8QrgVOKmb-_0XiA,0,436.175995370373,2.375,0
aIhPM1si7uGzw2SClH6MBQ,1,3013.56109953718,1.1481,864
aIhoZ_wvbVm3_ORaXrEbTA,0,4983.59567129612,1.4286,12096
aK1_CfnTLedsLKDd_TeRHg,0,682.314467592165,5.6522,1771
aKfo8smH3X_RWguxxPem4A,1,3756.99060185207,3.3652,29900
aKzqpD1Aljo-opiih_hZ2A,1,2376.14594907407,1.1071,0
aLfnFb8yVJutc8DM10EpYQ,1,1514.10090277763,1.1111,0
aNwEfod__KBV5VOdN8GEzg,1,1360.32655092608,1.1111,720
aO-aOv7ULTr0LmboetdFjg,1,2723.55776620377,1.0,0
aO0s4UKmqEJnypiAlERU0g,0,882.780439814553,1.1111,0
aOISYaVK7_EoScjBhJ1NZQ,1,3139.14372685179,5.1237,0
aP_l512acY56EJPVT_PO2A,1,2959.88668981474,1.0811,1998
aPzlqGqEJKUGTFweYtQeOQ,0,452.460162037052,9.9167,2688
aQOfzotmSyQ8Ox1e3aEThA,1,4557.15976851853,1.1951,0
aS5Wfdw8foYOYhLMIn2ZwQ,0,3046.29947916651,2.2254,17395
aS8ySRoMXYubG-DxPFykIg,1,3686.03196759289,1.0,104
aSOicy7S2oEGrdP6qQ892g,1,2892.79383101873,1.0,0
aSOizBOFm6jP6D7OU7FqCA,0,362.124826388899,1.25,0
aSfB-o-ryKwyIP_5Rh7lZA,1,5360.80079861125,1.8396,13356
aSfhLgHMi37uIMX32tSZsw,0,875.104594907258,1.1,0
aSgW2Y4Vu9HYentkz30Otg,1,4951.77673611138,1.5139,1152
aSi8tnFYj0qT7Hhdytj_VQ,0,3337.2737499997,1.2174,0
aSt7wmN-NwXVQlrL2XzU6Q,1,2034.95950231468,1.3182,440
aU4RZnr2nGB0x8GyRaEC3w,1,4214.65874999994,1.0667,0
aUAhCx10CsmYN_LZKFWfDw,1,1173.41054398147,1.4286,0
aUTEWUN72z56UzvAEgOiYQ,0,2999.86164351879,2.2588,12240
aUvU9NWpFDkx_jmP79fPyA,0,1382.92616898194,1.1667,0
aVRNIEGD9P_7f2NJXE4ZWA,1,4779.5284837964,1.2308,0
aX33GQa5nz836XUxevWwsQ,1,3336.1899189814,1.0,0
aX_TvGKTX70O3ugYXqxUOg,1,2879.41471064836,1.037,0
aXfCILskLB148tV_gkcGqw,1,1947.02320601838,1.0,0
aY8pA_-9U97ZAC9bq5BeiQ,1,2068.0553472219,3.5574,31110
aZ-qGLmhjdZzeBw8fs_QGA,1,3543.03582175914,1.0,0
aZc0q-ZZmre4yF5OZAae9A,1,4858.94770833338,1.05,0
aa0CRUh6tnd0YFrkU3zJzQ,0,2736.1099305558,1.1364,0
aaTgb4XUSWv-iapBSrhQsw,0,1606.93424768513,1.2632,684
aaV2fMJqHq34hDH0C6-KXQ,1,2930.84776620381,1.0909,0
ab_kPaZUQTjtYSXIkKsIUQ,1,2829.14839120349,1.0769,78
abxTs5C9bw7Pt1aCA657sQ,0,431.958171296399,2.0,0
acQU4NUYUBZ-DaxV5GEzJA,0,3154.98234953685,2.4186,4214
acZUjwsS1cZ1zSSZvNjnxg,0,2621.19524305547,1.0,0
adGp9qR8ahVVrOuWj3B7Ig,1,4323.4265740742,1.7324,3408
adRX866PTb_5k3TOXB8w3Q,1,3642.7853935184,1.1,0
adlpvpLnmO6kRsMEvq3Dzw,0,2020.59972222243,1.0,0
ae1-DvsOWFLJKpluQEdCrg,0,1243.26841435162,2.6563,1920
aeMcljmSD7J5p5w5txKbxA,0,785.586932870094,1.5714,84
aeff_MpQDbrxvnxvKSEZmg,0,957.396851851605,2.625,0
afVeD2a3D_E4QwtM9jU-7g,0,661.44853009237,3.7857,2912
afr_3hGgYDwWYZXUFVh6sg,1,4645.38026620401,2.2621,0
aftvYDxWv-T09WgzwXr5tA,1,1105.1772685186,1.0,0
ag2ikRWSm6h6W1ToI72iBw,1,1836.9638773147,1.0,0
agDBVpW9zPUK80oGUzo5og,0,3823.72204861091,1.1765,0
agMh6QkfpjAxmu0O5fnNPQ,0,2352.47723379638,3.3382,3808
ah0ijm3oufTMFwqrBBcxqg,1,4409.21072916687,1.0588,102
ai-c2rCZm-c1N70ZNyMEPQ,1,2925.89556712983,1.0909,66
ai0UHYBdeozo-a7Redqgrg,0,2822.40587962978,3.9556,12600
ajAZaX2gTKlUDFbPb1_0UA,0,479.837129629683,1.25,0
ajpzpAOiDn8tqSw8K1wO_w,0,1461.02681712992,1.25,0
ajyHkk7sIkMMZpFtw98YNw,0,2575.06943287048,2.2794,0
akDywcpcGV9hvzztO8YbfQ,0,848.765381944366,1.3333,0
akKGF2Yb2a6W6hVMcDXXvA,1,4678.90290509257,1.7465,4970
am2nELgWV2cHv6ezAzZwlQ,1,433.484930555336,1.1667,12
amQF0OzN53xCmEY_p5LYDA,1,2507.83848379599,2.3333,960
am_wAFW7HFNtcafBBnYo-A,0,3766.52839120384,1.7765,28050
amoXzN5aY_9Z04vusV87QQ,0,3234.06754629593,1.0769,0
aoH2NWs312ES--8bJTDJEw,1,4993.92925925925,1.3182,0
aoTKnxByySFZzzweB2umoQ,0,994.06626157416,1.7143,126
apQ9K31A1nBKEonySIY_RQ,0,801.659293981269,1.1667,36
aqWwNkspYpU72Q7T2mRtZw,0,217.737048611045,2.8,135
aqX7AF0JfdESH8_lRV7Tuw,1,2025.94751157379,1.36,0
arCCadO0BrqI5PuW531_Rg,1,1462.88168981485,1.2,0
arReo9fBwpzDT3NWy_D5bA,1,1002.02420138894,1.25,0
asRNzfkqf-vEatP7MxCZiw,0,1656.05982638896,1.7647,4080
asaKv0yblCHjQMHIJ7I-Kw,1,3511.56026620371,1.0714,504
atZI5dxK3yZ5eomUkAyOXg,0,1840.11910879612,2.2,0
atdkH-SPt396_EJZahLIVw,0,2310.42984953709,1.0,126
atf2toFf9-xJrdcAy8X39A,1,2282.30811342597,1.2059,2856
auILf7fgCNMMGYfjEckhOw,1,3165.6715625003,1.3333,0
avkt2OT_Jw7Rx_nSD7UVtA,1,4269.65917824069,1.1,1960
avpNEp5pcVZbymdnOrSXPw,0,1290.28207175946,1.1875,0
awNUbyGTF30YX8x1QaCaTw,0,5005.91474537039,2.5547,67815
awOr7d1rKUq1FD33mcl33A,1,1448.83146990743,1.4,120
awXPSwI2Vt2L0-GOtGahZg,0,396.356851852033,1.8182,0
awzqVqkOYawfGFmKPt4WVw,1,2500.75717592612,1.3143,210
axgtbhot3IUGCNEnCDz0nw,0,2443.13290509256,1.1154,416
axmb-uAWhGwJLrjoen0KOg,1,5600.06409722241,1.0638,0
az0DEo7NfL1Y8IKxLD1L_A,1,3546.22627314832,1.0,0
b--5aqvpwhgUPgGmboc4cg,0,987.439513889141,1.0,147
b00KPirrJDcDOcFjwSTXig,1,4036.70637731487,1.2174,0
b03kuA0WVw7gNoS2CBSvLA,1,1117.77984953718,4.4667,5250
b19bjbYUKdRe0XOsr_1CHQ,0,2530.92255787039,1.1538,0
b1Tz14AsF7z5r9wJSbMiAQ,1,2373.24543981487,1.1,0
b1dcgJ6GBKAO2EAAEK9rDg,1,4322.83809027774,1.28,900
b1g-9AqvIifEiL1ESJeBAQ,0,3777.59660879616,1.0,0
b1voUbsYJORMR_5WmOxfRA,0,711.072824074421,1.2222,0
b224L6_v7F2M4FsxG6rFag,1,2163.98357638856,1.4688,0
b2TYvebv6vpG8jU_L1WBIg,0,3161.85674768547,1.0,20
b2bAMELqXjtlfg6i1RaFig,0,318.517650463153,1.4286,0
b2vTevX23RWKKBikfGMVvA,1,1626.34054398118,1.0,96
b3KxtwWP86L118RmZ5KnzA,0,2087.22127314843,1.0,0
b3XPlpjAH2PT_KqbaHn8zg,1,1270.05849537067,1.381,0
b3pIGHFgjtP2E4ZHB9a6nw,0,805.685393518768,3.4444,0
b40fLiJS4e31AMDbHBCWVw,1,3731.19077546289,1.2045,0
b5VsrFJKTOARjE3JTVqWnA,1,3119.02428240748,1.0435,0
b5WsI1opmIyQPoUhT6VrwA,0,700.202569444198,5.9,0
b68EVB1MGrREqtYcz-HILA,1,3299.01394675951,1.0,0
b7duvK4F8BWCn1WSE8myYw,0,4690.94861111138,2.5,120960
b8hOuhfKH_NSacq22pw8Sg,0,3270.86115740752,2.5244,34440
b9NjIKa98z1n8vKutnyDsg,0,960.101122685242,1.25,0
b9h7kKL_BHEbbZdqYzgrYw,0,1793.43703703675,1.25,0
bAQKz6QZ4UVzCxmJ2tA-IA,0,2152.57094907435,1.4167,0
bB-LXIj-HT8gwCtpQbM_JQ,0,4693.2575000003,2.0583,17304
bBUOH6flhpjaO57lo0F1Mw,1,4198.41141203698,2.5347,8484
bBkOPx7bzoJ_E96paay84w,1,2835.43278935179,1.7193,342
bCCQo59hOuR6T3HXrZtMLQ,1,294.042083333246,1.9,60
bCcEVbCMLDBBCD3-CAE91g,0,3832.23535879655,1.0714,5600
bCoC7rludMtIAQAOLwScTQ,0,1372.84641203703,1.0,0
bCuw30gTDOLCizqJuwKNYw,0,291.714618055616,1.1429,0
bEQbqIWZ_Dm55q5aBui9bA,0,1487.93997685192,6.9792,0
bEnjM3b2vTszVf00LVqpZQ,0,1221.95481481496,1.125,48
bF8ExmkwsE3LyzZO9x8cWA,0,1534.3368055555,5.0208,17280
bFDTgPlarnn_8Aj0p4lfZg,1,3693.34537036996,1.2353,0
bFSuBRvODJnwrE6BOauppA,0,4466.81351851858,1.5479,15768
bG6k1X79Csu4IAbVpfR4Yw,0,4583.10825231485,2.3651,8064
bGpCq08ViEx77Jlkdvaysg,1,2730.80103009287,1.0,96
bHKXsMG9Z4jQf746cV059g,1,1443.92766203685,1.5172,4263
bHxJqTOwrOtCYewGFEJ7Mw,0,1745.74488425907,2.5091,0
bI35hNGtxfbALsLR4a44nQ,0,986.122314814944,1.3,1400
bIcl1C0cBTmyqO_lfba0uw,0,1125.89765046258,1.9545,1584
bJA6faoUh0zzVqs60ndLRA,0,562.424942129757,1.1818,0
bJKqZi70hu8g_ctZAAxtJw,0,1810.87790509267,5.4561,0
bJeIuZ5Q1akji6i9uvUERA,1,3621.28498842567,1.1875,0
bJfM1RV1-EHIoIK5sikvBA,0,5131.81524305558,1.2453,1325
bLdM2Mj9xpq09hJr4Uz8pw,1,1184.30135416659,1.1333,135
bLp3KGa0UIV8_vtYDwRjVQ,0,2602.01241898164,1.2813,0
bLpBq0FlNmKH3UO1Ms0vSQ,0,3047.37865740713,2.6957,0
bM96fz17nKNVHXu7tFkJRw,1,2617.40238425927,1.0588,0
bMMhK0_cZ0Q_d36jwkDObg,1,1095.54791666707,2.3333,1512
bNcRW4M6hARwl0qj-_fXSA,1,3219.390625,1.0,0
bNqxYdmUaVQoIBBm8BTT5Q,1,4166.74396990752,1.2069,1015
bPchJR2Dorktz82Cv1tq1w,0,401.846817129757,1.4286,0
bPm3NuwXF6peqbwD6mFBLQ,1,1968.35725694429,1.3846,0
bQbO4RPTcS50EzoLx2Y2QQ,0,622.065115740988,10.4762,2079
bRosqfDFgv1S5Qjgv5pQcg,1,2107.84033564804,3.0517,1160
bSAqTCPNFVuF_rFg6FhetQ,0,1283.98575231479,2.2143,1344
bSFI7EtvQmek2oQv7whtiQ,0,1170.83849537047,1.125,0
bSJPI4LqaSOVVPCqEnaWcA,0,2675.73354166653,2.1304,9660
bSaMlnQTMYuQ3KgYuFrl0Q,0,1383.11560185207,1.1364,0
bSaadvuMszI5PjWEyCZK7Q,1,3236.37318287045,1.0,0
bT5U5wZRRYT9EZhghDmOjw,1,3904.79067129595,1.25,144
bTjMjwAtKXv4k1fWG9bKbg,1,2012.09916666662,1.0,0
bTvAa-3ahrKWMgD00h85eg,1,2303.26883101836,1.5429,315
bVFuMXBhl3XKsjVencP9Dw,1,2145.68857638864,1.1429,280
bVQHJXfiG7496Um9WSLJOw,1,4337.49128472246,1.125,1080
bVmFA3NT9E6QXz9lZI7-sQ,1,1078.96109953709,2.04,0
bVwk8DNl2G3RYUx8-rxxWg,1,2418.33568287035,1.0,0
bWcHqNKKYAwR7xPui-yqzw,0,1970.52133101877,1.9111,0
bXtJZZv75sX2ilFhtwJIWQ,0,3959.85890046321,2.6783,20700
bYEOSMhgXnJSheVD03X4aw,0,728.759456018452,1.2,0
bYRYptyAZfs9G4KvMjOGpw,1,2824.0083333333,1.1429,0
bYzj6ghZaBEHwgc8ooWlIg,0,978.281770833302,3.1,0
b_JzakNJhumpafAnXertgQ,0,5078.00042824075,2.093,27090
b_yx5S2ApWLV6Dem1QudhA,0,1042.3459953703,11.6176,340
baGeYU6pE-3f93iL9qgU3g,1,1674.25023148162,1.4375,896
baWcKy7ZnvNgTPj4pSaN6w,1,1058.17815972213,1.2632,0
baXrqzp2HTF-QGXrU_KUmA,1,3961.0510185184,1.1875,1792
bb7-YctEx7r1Uhg_nUA1OQ,1,1156.30571759259,1.7059,0
bbbIs3p3Dle29QsSNidrBw,0,726.233784722164,8.7083,0
bbhJENDXpGOL-9lSNMjwdA,1,4625.88637731504,1.0698,258
bbjYPg05iQEKgL9xvclKVQ,0,555.680405092426,1.5385,0
bcPn0-0eac7owZVtkcpwxg,1,3698.17368055554,1.4364,0
bcraeTvyT4W30iag_1fO5A,0,4174.27609953703,1.5882,3060
beA4M0Ci4qhyWBBoo503cw,1,5300.81259259256,1.1429,630
beqbuDtWq_Es1L2EV1313Q,0,211.165439814795,1.25,48
bfrOwC9MsVfElVz0BdhUOw,1,3097.20328703709,1.1765,0
bg5hv16isFFcm310opR2SQ,0,1248.46094907401,1.5,176
bg9scQz1dEUwEu-vJ1zckw,1,3217.30702546285,1.0,0
bhfzhAnhEbE5ro6aNre8xw,0,1537.34393518511,3.102,0
bhiAc_XVMjQ_iiGWfLHglw,0,1365.149340278,1.6316,513
bhv5HXExhp-2LItm4ShpHw,0,667.153229166288,1.0,0
bkC13GI6BXUA0XLohUyuDw,0,5405.94969907403,2.2463,18760
bkL7ZRUc6DEj90NiKnBXlw,0,2104.918414352,2.3529,0
bkOBLwrAKeJdTcjqhFTjcQ,1,3714.71378472215,1.4839,2480
bkXaCV43GuvUdB2isZFi2g,0,4982.3402546295,1.9609,0
bkjCHF49bOm4FFmFtvBgpg,1,2612.67034722213,1.6111,0
blhndZdg-NT5MPba5BsS_g,1,4050.06004629657,1.5211,10224
blxqw0SBPzjXMYVteF7KNw,1,4738.78047453705,1.3256,2322
bmJ5lCq4ORcuIprwNDHvHw,0,307.701458333526,3.1,0
bmNuarWaHVpEXaAB9clrcQ,0,2086.94258101843,1.3182,0
bmqcza_h8ltVYRrm8HaH4A,1,2767.06714120368,1.0,0
bnXGkn3Grq6bCzC8DbCiug,0,1241.22148148157,1.6,1225
boEQyjCe3r3YHqvp3IUCcA,1,3337.13722222252,1.1333,0
boZwtUjcUnUFlvpTcKolNg,1,4061.23975694459,1.2,0
bodM9TsoZIktedqrIwY6mg,0,1328.70418981509,3.2973,4144
borlHcs1Kh0X92Or5QfmuA,1,2618.83165509254,1.0,0
bpFuvBMXz9dLO6GnM5lJaA,1,715.319155092351,1.3846,0
bpI4urZtsfvvDiKNqXNIBw,0,1999.09020833345,1.0,0
bqdYRCHxM7ilSAp2XplJbA,1,2048.01246527769,1.1667,0
brMv7xbdKQiIw9PYheN9Ag,1,3378.48634259263,1.0625,0
brkVOZUWeevT2U-gvGJFIw,0,1409.77803240763,1.2143,0
bsWl4HuCUj23b7YHcxok1A,0,3143.34612268489,1.3261,1242
bsXhpJzt9Acw897sKEiSQg,1,1764.98340277746,1.1333,0
btCef5ikmoMRsXhVIYRMrA,0,5273.08646990778,1.1563,0
btSJgguXBh5qw-3jsOKLbQ,0,526.149837962817,1.9333,120
btsFRv5731lsGeJ9613jUg,0,600.031018518843,1.4545,0
buTr0hMiyDbjQvFJgm-Eew,1,2437.10474537034,2.2667,2940
buc4j3SS-6oqtz4IP4Acnw,1,2236.08854166698,1.0,0
bueH6h74oLR8fkCik4C8MQ,1,2940.07434027782,1.1176,0
bul_5Ahk_QYLUAJ4Od27jg,0,5591.62608796312,8.4852,73008
bvIDTwtJ4RcZagx5pk_2oA,0,1967.68428240716,1.3636,0
bwGElWi6I90rp05Vh1aVIQ,0,1722.43429398164,1.4074,0
bwSddaYJVfzHSXZZIoGPGQ,1,2738.60033564782,1.0,0
bwZlXQ3FPFWmewJupcOcAQ,0,315.95346064819,3.2857,0
bxwKcWWY9iWVZD0yT5yd8A,0,3054.59665509267,1.2368,1596
byKMcAR7ahL1XXe0HMhKTA,0,4073.74340277771,2.0194,0
byalt-Hs2IZ4v1NmlPR67w,1,4056.72947916668,1.0,0
byn_TNsPSfo1CUa9wh5YSw,0,1404.23863425897,2.9722,0
byuYfWgUbep6tQiH3F5Yjw,0,4195.97737268545,3.1765,48552
bz1jGCfWMROsQO8QV7CMSQ,0,1141.62487268494,1.3571,980
bzny-7M_JjYHsKuoCpg0eQ,1,4862.39189814823,1.0882,306
c0BZpvaR1tKjOUzpl7oLHA,1,2923.98983796267,1.3256,5160
c0bEhKilBiS9e4PlD1Fa3A,0,348.766666666605,1.8,0
c1QZ9ymEInbJKLBA_DS7JQ,0,2737.37584490702,1.5111,0
c1hTlGsx5s0bvnCqtBNrMA,0,2409.17238425883,2.7931,11136
c2DScgLr4vYYRoXN0gKHSQ,1,1309.90083333291,1.0,60
c2ie3wgfvEcA9G1iDw8Sew,1,1836.28714120388,1.0909,0
c4LRk-G39WABYyxUkcUQHg,0,712.682905092835,1.85,0
c4RmCEe1fCATeWJUbH4F9g,0,1080.7862962964,1.3636,66
c4Wob0doJHF1TD2T2WidAQ,1,3793.26203703694,1.0385,312
c4_6Vghr0O2_XnYLEtMK3A,0,622.255798610859,1.2857,0
c5Zr9S141bWR0CbR4UKmGg,1,3547.1168402778,1.1579,1368
c62PkHP6zFupqm3_nkIPBA,1,725.519976851996,8.84,500
c67rQbz3CEXyI0nd5kG-Uw,0,5632.42003472196,5.474,138400
c7V2qyB1qswekkTqGKXpcg,1,1151.44909722265,1.1667,0
c7aAKKwh12DtMdQPCm-UXw,1,4536.61987268552,1.0,176
c80_OHXTIZAnWJJ7LdAwNg,1,2942.96571759274,1.05,0
c8X4kKXVxMIyC0aq5KLadw,1,2652.2732291664,1.0,0
c9McHOowAIsLgUH_AFmpow,0,2668.12299768534,3.4146,0
cA-6dtcVHvkk3YvhcvapAA,1,1139.43201388884,1.96,0
cAgDWbcEufj8BIwt0IoO4A,0,4503.79972222215,1.7745,44982
cB82fAVsA8pnPFlJmnAuZg,0,2121.08410879644,1.7838,0
cCDDblT_VVJwD9IdRrJgFw,1,3381.35704861116,1.1111,288
cCHCD5LutCS5QRTNQlMDXg,0,611.028055555653,3.2353,0
cENXELfUhb64HIUy88U43A,0,3170.66028935183,1.1429,0
cEvndWGGruk4cmcmUSHNpA,1,2602.65630787052,1.0,0
cExU97DQhQ5D5AX7D2RXgw,1,3396.89228009246,1.3333,0
cF7HYuOiQCJ75vJg85k_wA,0,478.074050926138,7.2,300
cFadNtYO5AYWl70tnwsn1w,0,1905.76131944405,2.3636,9856
cFalfbfc6E2m2ssN9keZbQ,0,823.050254629925,6.7037,0
cGptEAdKVuYUVKV-CV99hQ,1,3104.03306712955,1.125,192
cH37SRKLy26PvjViLkO-Bg,0,2347.78615740733,2.5085,0
cHMzMDsjJ_N_Mh3tUGDwnw,1,4356.57023148146,1.26,2800
cHd_MH0k0N4cK9xqyN_C8A,0,1645.79490740737,1.1429,896
cHk8fqAMr_ss5rGKYceR-Q,1,2955.83906249981,1.0,0
cI8qA_Ez7Ew1ilmMdVSe9A,0,3102.9485995369,1.2,0
cIf4q-2wM7xOWun6wslzfg,0,266.100127315149,2.0,0
cJ-Hex4IFnwebgz0Ioc8VA,1,662.109178240877,1.0,0
cJ90innyQplCj5dK8K4Maw,0,1645.36325231474,1.5517,580
cJhAH8Rzh3JIz2wAvgVztw,0,4240.96032407414,1.2353,4284
cKJ2YNQ-fMlJS2eWS_N7jQ,0,966.974224537145,3.3704,0
cKMWJjLI77fSg9hgtD0ypQ,0,1200.93481481494,1.0,192
cKh3JESFeosi03ONEq-vog,0,818.760474537034,1.0,72
cLQMa0kir04gKkR0eXjXSg,1,2376.87918981444,1.0,270
cLkPsao0b5lPElDL6IvXKw,1,916.955613425933,1.0,96
cMB8pX870DZzTNg1TSGRVA,0,3156.83813657379,5.0396,81305
cN6XNFGbaD3QEg5NJwT1OA,1,4624.43446759274,1.4677,1488
cN7dOZAw0GlDA6hXzKz8XA,0,1086.74006944429,3.9412,1632
cO9J6j45iwXCWXhCM1Isyw,1,3251.2400810183,1.0,0
